CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST6069,7.0,11,35357.04,4,3,4,434,VIP
CUST6070,130.0,10,32949.53,3,2,3,323,Loyal
CUST6071,31.0,7,14725.32,4,1,1,411,At Risk
CUST6072,1033.0,8,14370.95,1,1,1,111,Low Value
CUST6073,336.0,8,15123.7,1,1,1,111,Low Value
CUST6074,188.0,13,35038.09,2,3,4,234,Regular
CUST6075,215.0,6,16733.17,2,1,1,211,At Risk
CUST6076,490.0,8,21641.870000000003,1,1,2,112,Low Value
CUST6077,125.0,22,55275.71,3,4,4,344,VIP
CUST6078,92.0,12,32081.92,3,3,3,333,VIP
CUST6079,585.0,12,25416.46,1,3,2,132,Low Value
CUST6080,371.0,10,25088.57,1,2,2,122,Low Value
CUST6081,585.0,6,13540.029999999999,1,1,1,111,Low Value
CUST6082,67.0,9,25451.05,3,2,2,322,Loyal
CUST6083,97.0,13,33630.33,3,3,3,333,VIP
CUST6084,62.0,8,16390.32,4,1,1,411,At Risk
CUST6085,184.0,10,22589.65,2,2,2,222,Regular
CUST6086,36.0,14,37203.18,4,4,4,444,VIP
CUST6087,157.0,11,43144.71,3,3,4,334,VIP
CUST6088,5.0,8,31494.74,4,1,3,413,At Risk
CUST6089,62.0,21,45274.58,4,4,4,444,VIP
CUST6090,423.0,7,19952.93,1,1,1,111,Low Value
CUST6091,311.0,13,28544.95,1,3,3,133,Low Value
CUST6092,222.0,16,34693.46,2,4,3,243,Regular
CUST6093,460.0,11,25901.46,1,3,2,132,Low Value
CUST6094,7.0,9,17461.62,4,2,1,421,Loyal
CUST6095,32.0,19,60202.54,4,4,4,444,VIP
CUST6096,429.0,9,34473.450000000004,1,2,3,123,Low Value
CUST6097,367.0,9,6073.030000000001,1,2,1,121,Low Value
CUST6098,123.0,11,31073.14,3,3,3,333,VIP
CUST6099,93.0,19,36102.45,3,4,4,344,VIP
CUST6100,5.0,12,34165.63,4,3,3,433,VIP
CUST6101,67.0,11,36495.02,3,3,4,334,VIP
CUST6102,219.0,6,5381.54,2,1,1,211,At Risk
CUST6103,6.0,15,50289.51,4,4,4,444,VIP
CUST6104,161.0,7,10326.03,2,1,1,211,At Risk
CUST6105,124.0,10,20555.67,3,2,2,322,Loyal
CUST6106,250.0,14,36645.73,2,4,4,244,Regular
CUST6107,215.0,10,17810.03,2,2,1,221,Regular
CUST6108,7.0,13,30025.11,4,3,3,433,VIP
CUST6109,33.0,14,32463.97,4,4,3,443,VIP
CUST6110,31.0,14,40099.52,4,4,4,444,VIP
CUST6111,305.0,12,35962.02,2,3,4,234,Regular
CUST6112,247.0,11,25461.06,2,3,2,232,Regular
CUST6113,281.0,7,19694.52,2,1,1,211,At Risk
CUST6114,33.0,9,27702.65,4,2,3,423,Loyal
CUST6115,156.0,11,25800.67,3,3,2,332,Loyal
CUST6116,157.0,9,15764.1,3,2,1,321,Loyal
CUST6117,340.0,10,24832.75,1,2,2,122,Low Value
CUST6118,190.0,11,12005.48,2,3,1,231,Regular
CUST6119,368.0,7,22400.52,1,1,2,112,Low Value
CUST6120,130.0,10,17372.84,3,2,1,321,Loyal
CUST6121,62.0,13,43661.31,4,3,4,434,VIP
CUST6122,217.0,16,33089.32,2,4,3,243,Regular
CUST6123,37.0,12,26457.699999999997,4,3,2,432,Loyal
CUST6124,188.0,13,32680.260000000002,2,3,3,233,Regular
CUST6125,217.0,7,12693.44,2,1,1,211,At Risk
CUST6126,250.0,12,34261.62,2,3,3,233,Regular
CUST6127,340.0,8,23508.47,1,1,2,112,Low Value
CUST6128,94.0,4,14996.65,3,1,1,311,At Risk
CUST6129,276.0,11,27060.98,2,3,2,232,Regular
CUST6130,157.0,10,24996.120000000003,3,2,2,322,Loyal
CUST6131,402.0,7,22568.35,1,1,2,112,Low Value
CUST6132,125.0,12,47634.23,3,3,4,334,VIP
CUST6133,2.0,16,35334.6,4,4,4,444,VIP
CUST6134,31.0,10,16115.42,4,2,1,421,Loyal
CUST6135,455.0,16,47527.31,1,4,4,144,Low Value
CUST6136,64.0,12,23478.899999999998,3,3,2,332,Loyal
CUST6137,188.0,11,25543.7,2,3,2,232,Regular
CUST6138,398.0,5,3744.83,1,1,1,111,Low Value
CUST6139,189.0,11,27071.51,2,3,2,232,Regular
CUST6140,245.0,12,30649.29,2,3,3,233,Regular
CUST6141,484.0,5,12097.64,1,1,1,111,Low Value
CUST6142,585.0,14,26178.04,1,4,2,142,Low Value
CUST6143,31.0,11,36406.13,4,3,4,434,VIP
CUST6144,186.0,9,31553.4,2,2,3,223,Regular
CUST6145,2.0,8,28386.72,4,1,3,413,At Risk
CUST6146,851.0,7,10182.710000000001,1,1,1,111,Low Value
CUST6147,8.0,11,41565.18,4,3,4,434,VIP
CUST6148,368.0,10,30718.03,1,2,3,123,Low Value
CUST6149,67.0,11,21186.65,3,3,2,332,Loyal
CUST6150,8.0,16,35049.19,4,4,4,444,VIP
CUST6151,373.0,10,17826.510000000002,1,2,1,121,Low Value
CUST6152,155.0,13,33060.83,3,3,3,333,VIP
CUST6153,551.0,11,34410.32,1,3,3,133,Low Value
CUST6154,67.0,8,17623.47,3,1,1,311,At Risk
CUST6155,38.0,11,38018.52,4,3,4,434,VIP
CUST6156,5.0,9,31265.88,4,2,3,423,Loyal
CUST6157,64.0,11,24489.28,3,3,2,332,Loyal
CUST6158,245.0,10,26169.35,2,2,2,222,Regular
CUST6159,276.0,10,42707.84,2,2,4,224,Regular
CUST6160,97.0,16,45667.1,3,4,4,344,VIP
CUST6161,2.0,16,33541.54,4,4,3,443,VIP
CUST6162,63.0,13,28413.829999999998,4,3,3,433,VIP
CUST6163,35.0,6,11118.86,4,1,1,411,At Risk
CUST6164,5.0,18,45458.07,4,4,4,444,VIP
CUST6165,157.0,10,17778.690000000002,3,2,1,321,Loyal
CUST6166,62.0,14,29190.67,4,4,3,443,VIP
CUST6167,96.0,12,19967.91,3,3,1,331,Loyal
CUST6168,184.0,19,55059.630000000005,2,4,4,244,Regular
CUST6169,159.0,12,23290.1,2,3,2,232,Regular
CUST6170,38.0,14,24024.55,4,4,2,442,Loyal
CUST6171,184.0,12,28441.030000000002,2,3,3,233,Regular
CUST6172,189.0,9,21216.6,2,2,2,222,Regular
CUST6173,33.0,15,32387.79,4,4,3,443,VIP
CUST6174,8.0,16,45711.21,4,4,4,444,VIP
CUST6175,128.0,7,21832.88,3,1,2,312,At Risk
CUST6176,341.0,14,17300.65,1,4,1,141,Low Value
CUST6177,304.0,13,27535.12,2,3,3,233,Regular
CUST6178,485.0,13,40653.53,1,3,4,134,Low Value
CUST6179,342.0,11,39441.15,1,3,4,134,Low Value
CUST6180,184.0,8,20406.53,2,1,1,211,At Risk
CUST6181,66.0,10,31769.85,3,2,3,323,Loyal
CUST6182,64.0,18,42200.31,3,4,4,344,VIP
CUST6183,187.0,13,26612.4,2,3,2,232,Regular
CUST6184,433.0,13,43457.98,1,3,4,134,Low Value
CUST6185,32.0,12,32176.52,4,3,3,433,VIP
CUST6186,33.0,11,30355.98,4,3,3,433,VIP
CUST6187,307.0,12,23782.370000000003,1,3,2,132,Low Value
CUST6188,218.0,11,23552.969999999998,2,3,2,232,Regular
CUST6189,188.0,13,15399.76,2,3,1,231,Regular
CUST6190,398.0,7,21687.96,1,1,2,112,Low Value
CUST6191,217.0,13,36671.96,2,3,4,234,Regular
CUST6192,3.0,10,20240.48,4,2,1,421,Loyal
CUST6193,7.0,14,44320.91,4,4,4,444,VIP
CUST6194,94.0,2,2183.0,3,1,1,311,At Risk
CUST6195,188.0,11,23161.06,2,3,2,232,Regular
CUST6196,127.0,10,23788.43,3,2,2,322,Loyal
CUST6197,283.0,12,16604.39,2,3,1,231,Regular
CUST6198,97.0,15,41466.64,3,4,4,344,VIP
CUST6199,185.0,8,15921.09,2,1,1,211,At Risk
CUST6200,99.0,7,24023.24,3,1,2,312,At Risk
CUST6201,94.0,12,29320.989999999998,3,3,3,333,VIP
CUST6202,249.0,11,28532.66,2,3,3,233,Regular
CUST6203,7.0,12,27272.42,4,3,2,432,Loyal
CUST6204,129.0,8,25846.09,3,1,2,312,At Risk
CUST6205,396.0,15,29405.64,1,4,3,143,Low Value
CUST6206,428.0,11,14877.3,1,3,1,131,Low Value
CUST6207,31.0,7,10085.08,4,1,1,411,At Risk
CUST6208,66.0,14,35220.78,3,4,4,344,VIP
CUST6209,577.0,7,23557.63,1,1,2,112,Low Value
CUST6210,124.0,2,2958.72,3,1,1,311,At Risk
CUST6211,520.0,14,28189.809999999998,1,4,3,143,Low Value
CUST6212,65.0,8,13529.510000000002,3,1,1,311,At Risk
CUST6213,63.0,7,16880.829999999998,4,1,1,411,At Risk
CUST6214,37.0,9,18186.57,4,2,1,421,Loyal
CUST6215,67.0,13,18545.0,3,3,1,331,Loyal
CUST6216,309.0,7,15249.49,1,1,1,111,Low Value
CUST6217,248.0,8,21759.82,2,1,2,212,At Risk
CUST6218,304.0,7,15234.41,2,1,1,211,At Risk
CUST6219,309.0,8,21070.43,1,1,2,112,Low Value
CUST6220,130.0,15,36698.01,3,4,4,344,VIP
CUST6221,279.0,9,13342.62,2,2,1,221,Regular
CUST6222,126.0,10,36315.03,3,2,4,324,Loyal
CUST6223,130.0,13,31344.059999999998,3,3,3,333,VIP
CUST6224,68.0,7,18288.44,3,1,1,311,At Risk
CUST6225,275.0,7,11767.51,2,1,1,211,At Risk
CUST6226,548.0,7,26865.78,1,1,2,112,Low Value
CUST6227,672.0,7,14044.19,1,1,1,111,Low Value
CUST6228,190.0,11,32284.39,2,3,3,233,Regular
CUST6229,519.0,9,24633.84,1,2,2,122,Low Value
CUST6230,67.0,14,41457.52,3,4,4,344,VIP
CUST6231,63.0,11,23732.46,4,3,2,432,Loyal
CUST6232,519.0,8,22732.43,1,1,2,112,Low Value
CUST6233,35.0,8,13698.94,4,1,1,411,At Risk
CUST6234,190.0,11,25913.54,2,3,2,232,Regular
CUST6235,38.0,18,39119.979999999996,4,4,4,444,VIP
CUST6236,553.0,3,7772.32,1,1,1,111,Low Value
CUST6237,489.0,7,16450.29,1,1,1,111,Low Value
CUST6238,215.0,8,27149.93,2,1,2,212,At Risk
CUST6239,66.0,15,25211.94,3,4,2,342,Loyal
CUST6240,93.0,8,14693.41,3,1,1,311,At Risk
CUST6241,93.0,8,21591.66,3,1,2,312,At Risk
CUST6242,2.0,10,19952.260000000002,4,2,1,421,Loyal
CUST6243,220.0,8,14477.869999999999,2,1,1,211,At Risk
CUST6244,218.0,11,31628.95,2,3,3,233,Regular
CUST6245,245.0,7,26527.27,2,1,2,212,At Risk
CUST6246,339.0,14,29752.64,1,4,3,143,Low Value
CUST6247,460.0,8,23716.78,1,1,2,112,Low Value
CUST6248,96.0,6,20777.14,3,1,2,312,At Risk
CUST6249,187.0,10,22531.34,2,2,2,222,Regular
CUST6250,67.0,13,38282.05,3,3,4,334,VIP
CUST6251,125.0,6,20301.44,3,1,1,311,At Risk
CUST6252,280.0,14,44394.3,2,4,4,244,Regular
CUST6253,38.0,7,10582.16,4,1,1,411,At Risk
CUST6254,6.0,9,17900.5,4,2,1,421,Loyal
CUST6255,95.0,7,32774.8,3,1,3,313,At Risk
CUST6256,69.0,10,21869.9,3,2,2,322,Loyal
CUST6257,37.0,19,52000.340000000004,4,4,4,444,VIP
CUST6258,36.0,11,24759.84,4,3,2,432,Loyal
CUST6259,123.0,7,21036.48,3,1,2,312,At Risk
CUST6260,5.0,13,38255.240000000005,4,3,4,434,VIP
CUST6261,221.0,8,22076.68,2,1,2,212,At Risk
CUST6262,66.0,11,24540.35,3,3,2,332,Loyal
CUST6263,424.0,8,21569.309999999998,1,1,2,112,Low Value
CUST6264,340.0,12,35866.22,1,3,4,134,Low Value
CUST6265,35.0,12,21652.32,4,3,2,432,Loyal
CUST6266,283.0,12,33948.22,2,3,3,233,Regular
CUST6267,33.0,13,34287.3,4,3,3,433,VIP
CUST6268,283.0,6,9936.81,2,1,1,211,At Risk
CUST6269,190.0,12,28544.34,2,3,3,233,Regular
CUST6270,279.0,12,36229.51,2,3,4,234,Regular
CUST6271,97.0,10,31124.69,3,2,3,323,Loyal
CUST6272,4.0,6,7593.5,4,1,1,411,At Risk
CUST6273,123.0,12,33828.79,3,3,3,333,VIP
CUST6274,2.0,15,44886.71,4,4,4,444,VIP
CUST6275,6.0,15,44944.490000000005,4,4,4,444,VIP
CUST6276,31.0,14,32023.67,4,4,3,443,VIP
CUST6277,36.0,9,22349.79,4,2,2,422,Loyal
CUST6278,32.0,11,24054.54,4,3,2,432,Loyal
CUST6279,335.0,7,13395.859999999999,1,1,1,111,Low Value
CUST6280,129.0,14,46294.04,3,4,4,344,VIP
CUST6281,492.0,8,17925.670000000002,1,1,1,111,Low Value
CUST6282,397.0,6,10510.900000000001,1,1,1,111,Low Value
CUST6283,283.0,7,16880.989999999998,2,1,1,211,At Risk
CUST6284,97.0,11,22828.75,3,3,2,332,Loyal
CUST6285,521.0,14,26243.92,1,4,2,142,Low Value
CUST6286,69.0,13,41240.56,3,3,4,334,VIP
CUST6287,98.0,9,28291.08,3,2,3,323,Loyal
CUST6288,3.0,16,43548.75,4,4,4,444,VIP
CUST6289,1.0,16,53107.2,4,4,4,444,VIP
CUST6290,6.0,9,29255.14,4,2,3,423,Loyal
CUST6291,3.0,14,48043.29,4,4,4,444,VIP
CUST6292,1.0,15,38960.99,4,4,4,444,VIP
CUST6293,34.0,12,14643.84,4,3,1,431,Loyal
CUST6294,155.0,13,29991.909999999996,3,3,3,333,VIP
CUST6295,34.0,7,18669.27,4,1,1,411,At Risk
CUST6296,124.0,13,33637.24,3,3,3,333,VIP
CUST6297,397.0,6,19228.44,1,1,1,111,Low Value
CUST6298,249.0,7,12908.18,2,1,1,211,At Risk
CUST6299,125.0,13,32842.31,3,3,3,333,VIP
CUST6300,251.0,12,12086.02,2,3,1,231,Regular
CUST6301,189.0,10,25665.379999999997,2,2,2,222,Regular
CUST6302,6.0,13,33461.55,4,3,3,433,VIP
CUST6303,522.0,14,40248.44,1,4,4,144,Low Value
CUST6304,63.0,11,21859.149999999998,4,3,2,432,Loyal
CUST6305,185.0,3,6675.24,2,1,1,211,At Risk
CUST6306,65.0,12,27549.6,3,3,3,333,VIP
CUST6307,32.0,13,37266.020000000004,4,3,4,434,VIP
CUST6308,34.0,9,23838.04,4,2,2,422,Loyal
CUST6309,189.0,8,20767.989999999998,2,1,2,212,At Risk
CUST6310,334.0,7,11240.48,1,1,1,111,Low Value
CUST6311,154.0,10,27514.08,3,2,3,323,Loyal
CUST6312,160.0,12,29202.41,2,3,3,233,Regular
CUST6313,4.0,10,36400.49,4,2,4,424,Loyal
CUST6314,702.0,7,19163.2,1,1,1,111,Low Value
CUST6315,99.0,7,19550.809999999998,3,1,1,311,At Risk
CUST6316,38.0,12,31529.0,4,3,3,433,VIP
CUST6317,579.0,8,23859.04,1,1,2,112,Low Value
CUST6318,217.0,8,23073.36,2,1,2,212,At Risk
CUST6319,67.0,10,26440.14,3,2,2,322,Loyal
CUST6320,130.0,11,28064.7,3,3,3,333,VIP
CUST6321,249.0,12,25444.43,2,3,2,232,Regular
CUST6322,62.0,13,28531.25,4,3,3,433,VIP
CUST6323,526.0,7,11607.8,1,1,1,111,Low Value
CUST6324,216.0,14,31776.38,2,4,3,243,Regular
CUST6325,310.0,11,27503.53,1,3,3,133,Low Value
CUST6326,4.0,10,32549.03,4,2,3,423,Loyal
CUST6327,31.0,16,36594.82,4,4,4,444,VIP
CUST6328,158.0,10,18553.13,2,2,1,221,Regular
CUST6329,123.0,18,52189.9,3,4,4,344,VIP
CUST6330,4.0,7,14808.810000000001,4,1,1,411,At Risk
CUST6331,492.0,5,15610.36,1,1,1,111,Low Value
CUST6332,32.0,12,22002.829999999998,4,3,2,432,Loyal
CUST6333,2.0,12,19893.44,4,3,1,431,Loyal
CUST6334,68.0,7,14230.25,3,1,1,311,At Risk
CUST6335,342.0,13,39483.45,1,3,4,134,Low Value
CUST6336,33.0,15,31070.71,4,4,3,443,VIP
CUST6337,701.0,8,26016.43,1,1,2,112,Low Value
CUST6339,305.0,10,26875.35,2,2,2,222,Regular
CUST6340,336.0,14,34089.49,1,4,3,143,Low Value
CUST6341,364.0,6,11945.16,1,1,1,111,Low Value
CUST6342,244.0,12,15553.02,2,3,1,231,Regular
CUST6343,218.0,6,24340.96,2,1,2,212,At Risk
CUST6344,3.0,11,28379.7,4,3,3,433,VIP
CUST6345,130.0,11,28975.73,3,3,3,333,VIP
CUST6346,95.0,12,32435.589999999997,3,3,3,333,VIP
CUST6347,92.0,15,31668.87,3,4,3,343,VIP
CUST6348,190.0,14,34187.85,2,4,3,243,Regular
CUST6349,6.0,13,49845.549999999996,4,3,4,434,VIP
CUST6350,371.0,14,30369.24,1,4,3,143,Low Value
CUST6351,519.0,11,26230.36,1,3,2,132,Low Value
CUST6352,157.0,18,36161.91,3,4,4,344,VIP
CUST6353,93.0,11,33475.46,3,3,3,333,VIP
CUST6354,189.0,10,21863.92,2,2,2,222,Regular
CUST6355,220.0,9,15013.119999999999,2,2,1,221,Regular
CUST6356,185.0,15,45204.72,2,4,4,244,Regular
CUST6357,276.0,11,39320.53,2,3,4,234,Regular
CUST6358,126.0,10,20893.77,3,2,2,322,Loyal
CUST6359,215.0,8,12576.16,2,1,1,211,At Risk
CUST6360,5.0,9,23050.36,4,2,2,422,Loyal
CUST6362,4.0,9,18715.76,4,2,1,421,Loyal
CUST6363,280.0,9,28055.100000000002,2,2,3,223,Regular
CUST6364,5.0,5,18451.980000000003,4,1,1,411,At Risk
CUST6365,303.0,14,49144.16,2,4,4,244,Regular
CUST6366,8.0,11,27611.2,4,3,3,433,VIP
CUST6367,123.0,15,33225.57,3,4,3,343,VIP
CUST6368,32.0,23,61834.88,4,4,4,444,VIP
CUST6369,5.0,13,30445.02,4,3,3,433,VIP
CUST6370,700.0,7,16248.76,1,1,1,111,Low Value
CUST6371,342.0,16,33315.81,1,4,3,143,Low Value
CUST6372,1064.0,8,8514.619999999999,1,1,1,111,Low Value
CUST6373,220.0,10,22838.47,2,2,2,222,Regular
CUST6374,246.0,11,37782.78,2,3,4,234,Regular
CUST6375,35.0,11,28195.54,4,3,3,433,VIP
CUST6376,92.0,18,42873.61,3,4,4,344,VIP
CUST6377,221.0,15,44221.18,2,4,4,244,Regular
CUST6378,129.0,11,9789.15,3,3,1,331,Loyal
CUST6379,123.0,9,18116.79,3,2,1,321,Loyal
CUST6380,96.0,10,32528.86,3,2,3,323,Loyal
CUST6381,245.0,10,15135.95,2,2,1,221,Regular
CUST6382,158.0,11,38823.21,2,3,4,234,Regular
CUST6383,248.0,8,24600.38,2,1,2,212,At Risk
CUST6384,427.0,15,36416.74,1,4,4,144,Low Value
CUST6385,184.0,8,23771.01,2,1,2,212,At Risk
CUST6386,129.0,10,15576.08,3,2,1,321,Loyal
CUST6387,37.0,7,24523.31,4,1,2,412,At Risk
CUST6388,250.0,11,35740.89,2,3,4,234,Regular
CUST6389,99.0,10,24544.91,3,2,2,322,Loyal
CUST6390,4.0,14,28204.69,4,4,3,443,VIP
CUST6391,334.0,8,11192.67,1,1,1,111,Low Value
CUST6392,276.0,11,29191.18,2,3,3,233,Regular
CUST6393,4.0,20,55654.8,4,4,4,444,VIP
CUST6394,36.0,16,39403.14,4,4,4,444,VIP
CUST6395,98.0,10,23900.79,3,2,2,322,Loyal
CUST6396,122.0,11,36251.64,3,3,4,334,VIP
CUST6397,5.0,12,26768.55,4,3,2,432,Loyal
CUST6398,125.0,11,35015.46,3,3,4,334,VIP
CUST6399,129.0,9,22340.45,3,2,2,322,Loyal
CUST6400,155.0,9,33695.67,3,2,3,323,Loyal
CUST6401,8.0,13,27034.5,4,3,2,432,Loyal
CUST6402,396.0,10,25434.309999999998,1,2,2,122,Low Value
CUST6403,220.0,12,29932.95,2,3,3,233,Regular
CUST6404,189.0,8,17432.36,2,1,1,211,At Risk
CUST6405,246.0,6,21867.86,2,1,2,212,At Risk
CUST6406,66.0,13,33433.32,3,3,3,333,VIP
CUST6407,129.0,8,15941.79,3,1,1,311,At Risk
CUST6408,2.0,10,21796.35,4,2,2,422,Loyal
CUST6409,252.0,7,18396.03,2,1,1,211,At Risk
CUST6410,65.0,11,25217.45,3,3,2,332,Loyal
CUST6411,38.0,17,40206.19,4,4,4,444,VIP
CUST6412,426.0,15,37737.88,1,4,4,144,Low Value
CUST6413,33.0,14,40942.81,4,4,4,444,VIP
CUST6414,646.0,5,7199.53,1,1,1,111,Low Value
CUST6415,365.0,9,19803.68,1,2,1,121,Low Value
CUST6416,431.0,12,35077.84,1,3,4,134,Low Value
CUST6417,459.0,9,19822.1,1,2,1,121,Low Value
CUST6418,222.0,14,44204.55,2,4,4,244,Regular
CUST6419,433.0,9,27957.5,1,2,3,123,Low Value
CUST6420,191.0,12,35239.76,2,3,4,234,Regular
CUST6421,6.0,12,38208.63,4,3,4,434,VIP
CUST6422,155.0,8,29721.739999999998,3,1,3,313,At Risk
CUST6423,123.0,8,14919.81,3,1,1,311,At Risk
CUST6424,124.0,9,18210.940000000002,3,2,1,321,Loyal
CUST6426,67.0,10,29128.67,3,2,3,323,Loyal
CUST6427,123.0,9,21540.33,3,2,2,322,Loyal
CUST6428,128.0,12,34065.5,3,3,3,333,VIP
CUST6429,3.0,8,16068.2,4,1,1,411,At Risk
CUST6430,62.0,13,26916.62,4,3,2,432,Loyal
CUST6431,186.0,10,27829.73,2,2,3,223,Regular
CUST6432,523.0,9,26739.13,1,2,2,122,Low Value
CUST6433,190.0,13,33893.21,2,3,3,233,Regular
CUST6434,394.0,8,18153.64,1,1,1,111,Low Value
CUST6435,277.0,11,22446.46,2,3,2,232,Regular
CUST6436,434.0,8,17142.96,1,1,1,111,Low Value
CUST6437,526.0,9,31570.1,1,2,3,123,Low Value
CUST6438,63.0,6,12647.939999999999,4,1,1,411,At Risk
CUST6439,97.0,14,36141.91,3,4,4,344,VIP
CUST6440,307.0,11,25808.89,1,3,2,132,Low Value
CUST6441,4.0,11,22517.74,4,3,2,432,Loyal
CUST6442,373.0,11,40788.69,1,3,4,134,Low Value
CUST6443,187.0,14,30986.53,2,4,3,243,Regular
CUST6444,154.0,4,3013.77,3,1,1,311,At Risk
CUST6445,365.0,6,14656.439999999999,1,1,1,111,Low Value
CUST6446,4.0,8,11579.119999999999,4,1,1,411,At Risk
CUST6447,1.0,14,46162.58,4,4,4,444,VIP
CUST6450,549.0,9,35479.53,1,2,4,124,Low Value
CUST6451,38.0,13,39093.93,4,3,4,434,VIP
CUST6452,65.0,11,29723.43,3,3,3,333,VIP
CUST6454,124.0,11,42807.44,3,3,4,334,VIP
CUST6455,282.0,11,34443.12,2,3,3,233,Regular
CUST6456,68.0,12,31230.93,3,3,3,333,VIP
CUST6457,156.0,16,42087.64,3,4,4,344,VIP
CUST6458,303.0,16,33314.8,2,4,3,243,Regular
CUST6459,2.0,16,43524.56,4,4,4,444,VIP
CUST6460,189.0,20,39560.1,2,4,4,244,Regular
CUST6461,68.0,11,43520.13,3,3,4,334,VIP
CUST6462,124.0,13,30699.12,3,3,3,333,VIP
CUST6463,4.0,10,23826.68,4,2,2,422,Loyal
CUST6464,187.0,7,16341.55,2,1,1,211,At Risk
CUST6465,337.0,12,30028.85,1,3,3,133,Low Value
CUST6466,97.0,16,26838.51,3,4,2,342,Loyal
CUST6467,5.0,12,20836.899999999998,4,3,2,432,Loyal
CUST6468,6.0,10,27247.61,4,2,2,422,Loyal
CUST6469,92.0,15,49582.93,3,4,4,344,VIP
CUST6470,454.0,12,47350.37,1,3,4,134,Low Value
CUST6471,34.0,11,34607.76,4,3,3,433,VIP
CUST6472,69.0,5,10961.470000000001,3,1,1,311,At Risk
CUST6473,123.0,9,23793.34,3,2,2,322,Loyal
CUST6474,403.0,10,21508.51,1,2,2,122,Low Value
CUST6475,127.0,12,33951.770000000004,3,3,3,333,VIP
CUST6476,155.0,8,9764.98,3,1,1,311,At Risk
CUST6477,123.0,15,50394.07,3,4,4,344,VIP
CUST6478,400.0,13,25695.65,1,3,2,132,Low Value
CUST6479,306.0,11,31876.22,1,3,3,133,Low Value
CUST6480,65.0,10,22657.690000000002,3,2,2,322,Loyal
CUST6481,247.0,9,19678.56,2,2,1,221,Regular
CUST6482,64.0,17,41579.9,3,4,4,344,VIP
CUST6483,366.0,5,11560.14,1,1,1,111,Low Value
CUST6484,371.0,6,21740.0,1,1,2,112,Low Value
CUST6485,276.0,13,34274.58,2,3,3,233,Regular
CUST6486,32.0,12,24902.14,4,3,2,432,Loyal
CUST6488,310.0,10,43199.19,1,2,4,124,Low Value
CUST6489,65.0,11,25029.55,3,3,2,332,Loyal
CUST6490,67.0,12,32170.6,3,3,3,333,VIP
CUST6491,429.0,11,34496.85,1,3,3,133,Low Value
CUST6492,160.0,17,34889.55,2,4,3,243,Regular
CUST6493,160.0,19,48323.12,2,4,4,244,Regular
CUST6494,97.0,9,15749.84,3,2,1,321,Loyal
CUST6495,341.0,10,27321.43,1,2,2,122,Low Value
CUST6496,161.0,12,15409.130000000001,2,3,1,231,Regular
CUST6497,5.0,15,28837.52,4,4,3,443,VIP
CUST6498,130.0,14,19644.45,3,4,1,341,Loyal
CUST6499,526.0,13,37915.81,1,3,4,134,Low Value
CUST6500,335.0,9,21708.44,1,2,2,122,Low Value
CUST6501,8.0,10,11951.25,4,2,1,421,Loyal
CUST6502,403.0,11,31378.73,1,3,3,133,Low Value
CUST6503,610.0,16,40203.01,1,4,4,144,Low Value
CUST6504,96.0,4,17744.14,3,1,1,311,At Risk
CUST6505,340.0,10,29063.51,1,2,3,123,Low Value
CUST6506,128.0,11,20479.239999999998,3,3,2,332,Loyal
CUST6507,65.0,11,27694.08,3,3,3,333,VIP
CUST6508,647.0,7,7028.7,1,1,1,111,Low Value
CUST6509,62.0,12,37007.38,4,3,4,434,VIP
CUST6510,68.0,14,40775.36,3,4,4,344,VIP
CUST6511,612.0,9,24270.74,1,2,2,122,Low Value
CUST6512,2.0,22,69256.58,4,4,4,444,VIP
CUST6513,160.0,12,30886.339999999997,2,3,3,233,Regular
CUST6514,127.0,10,22069.83,3,2,2,322,Loyal
CUST6515,191.0,13,36539.97,2,3,4,234,Regular
CUST6516,362.0,16,37189.99,1,4,4,144,Low Value
CUST6517,671.0,4,10411.8,1,1,1,111,Low Value
CUST6518,66.0,12,29723.14,3,3,3,333,VIP
CUST6519,311.0,13,33208.92,1,3,3,133,Low Value
CUST6520,5.0,10,33958.69,4,2,3,423,Loyal
CUST6521,5.0,10,20322.89,4,2,1,421,Loyal
CUST6522,155.0,10,25965.93,3,2,2,322,Loyal
CUST6523,69.0,10,28478.83,3,2,3,323,Loyal
CUST6524,250.0,14,48239.94,2,4,4,244,Regular
CUST6525,157.0,8,20857.75,3,1,2,312,At Risk
CUST6526,613.0,5,13777.49,1,1,1,111,Low Value
CUST6527,278.0,10,26191.519999999997,2,2,2,222,Regular
CUST6528,275.0,12,31937.2,2,3,3,233,Regular
CUST6529,306.0,21,61460.56,1,4,4,144,Low Value
CUST6530,191.0,12,23721.49,2,3,2,232,Regular
CUST6531,580.0,7,15669.779999999999,1,1,1,111,Low Value
CUST6532,6.0,20,51682.3,4,4,4,444,VIP
CUST6533,429.0,15,42249.49,1,4,4,144,Low Value
CUST6534,1003.0,8,16763.39,1,1,1,111,Low Value
CUST6535,610.0,7,18303.29,1,1,1,111,Low Value
CUST6536,453.0,12,28975.53,1,3,3,133,Low Value
CUST6537,4.0,17,50883.18,4,4,4,444,VIP
CUST6538,188.0,12,22219.35,2,3,2,232,Regular
CUST6539,427.0,9,14461.28,1,2,1,121,Low Value
CUST6540,362.0,16,48676.68,1,4,4,144,Low Value
